variant,join_mode,strategy_id,direction,year,cost_scenario,delta_permitted_trades,delta_total_net_r,delta_average_net_r,delta_resolved_win_rate,delta_maximum_drawdown_r,delta_retention_percentage
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2018,NORMALIZED_LOW_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2018,NORMALIZED_MEDIUM_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2018,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2019,NORMALIZED_LOW_COST,-3.0,0.7901946647440521,,,-1.105263157894737,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2019,NORMALIZED_MEDIUM_COST,-3.0,0.6993006993006994,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2019,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2020,NORMALIZED_LOW_COST,-8.0,5.409836065573771,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2020,NORMALIZED_MEDIUM_COST,-8.0,5.520833333333333,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2020,NORMALIZED_HIGH_COST,-8.0,5.601851851851852,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2021,NORMALIZED_LOW_COST,-1.0,-1.5454545454545454,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.4444444444444444,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2021,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2022,NORMALIZED_LOW_COST,-8.0,0.5261991677086018,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2022,NORMALIZED_MEDIUM_COST,-8.0,5.568181818181818,,,-5.568181818181818,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2022,NORMALIZED_HIGH_COST,-8.0,5.625,,,-5.625,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2023,NORMALIZED_LOW_COST,-8.0,8.075471698113208,,,-8.075471698113208,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2023,NORMALIZED_MEDIUM_COST,-8.0,5.645161290322581,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2023,NORMALIZED_HIGH_COST,-8.0,8.0,,,-8.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2024,NORMALIZED_LOW_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2024,NORMALIZED_MEDIUM_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2024,NORMALIZED_HIGH_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2025,NORMALIZED_LOW_COST,-7.0,2.133040935672515,,,-2.6944444444444446,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2025,NORMALIZED_MEDIUM_COST,-7.0,4.543478260869565,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2025,NORMALIZED_HIGH_COST,-7.0,7.0,,,-7.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2026,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2026,NORMALIZED_MEDIUM_COST,-2.0,-0.375,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,ALL,2026,NORMALIZED_HIGH_COST,-2.0,-0.3500000000000001,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,ALL,NORMALIZED_LOW_COST,-9.0,-1.019255377745944,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,ALL,NORMALIZED_MEDIUM_COST,-9.0,4.123737373737374,,,-4.568181818181818,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,ALL,NORMALIZED_HIGH_COST,-9.0,6.625,,,-6.625,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2019,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2019,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2019,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2020,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2020,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2020,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2021,NORMALIZED_LOW_COST,-1.0,-1.5454545454545454,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.4444444444444444,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2021,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2022,NORMALIZED_LOW_COST,-6.0,-1.4738008322913982,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2022,NORMALIZED_MEDIUM_COST,-6.0,3.5681818181818183,,,-3.5681818181818183,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2022,NORMALIZED_HIGH_COST,-6.0,3.625,,,-3.625,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2023,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2023,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2023,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2024,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2024,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2024,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2025,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2025,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2025,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2026,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2026,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BULLISH,2026,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,ALL,NORMALIZED_LOW_COST,-40.0,30.408543364103544,,,-30.408543364103544,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,ALL,NORMALIZED_MEDIUM_COST,-40.0,28.03377358382618,,,-29.40877358382618,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,ALL,NORMALIZED_HIGH_COST,-40.0,35.251851851851846,,,-36.60185185185185,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2017,NORMALIZED_LOW_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2017,NORMALIZED_MEDIUM_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2017,NORMALIZED_HIGH_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2018,NORMALIZED_LOW_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2018,NORMALIZED_MEDIUM_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2018,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2019,NORMALIZED_LOW_COST,-2.0,-0.2098053352559479,,,-1.105263157894737,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2019,NORMALIZED_MEDIUM_COST,-2.0,-0.3006993006993006,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2019,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2020,NORMALIZED_LOW_COST,-8.0,5.409836065573771,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2020,NORMALIZED_MEDIUM_COST,-8.0,5.520833333333333,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2020,NORMALIZED_HIGH_COST,-8.0,5.601851851851852,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2021,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2021,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2021,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2022,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2022,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2022,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2023,NORMALIZED_LOW_COST,-8.0,8.075471698113208,,,-8.075471698113208,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2023,NORMALIZED_MEDIUM_COST,-8.0,5.645161290322581,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2023,NORMALIZED_HIGH_COST,-8.0,8.0,,,-8.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2024,NORMALIZED_LOW_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2024,NORMALIZED_MEDIUM_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2024,NORMALIZED_HIGH_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2025,NORMALIZED_LOW_COST,-7.0,2.133040935672515,,,-2.6944444444444446,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2025,NORMALIZED_MEDIUM_COST,-7.0,4.543478260869565,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2025,NORMALIZED_HIGH_COST,-7.0,7.0,,,-7.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2026,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2026,NORMALIZED_MEDIUM_COST,-1.0,-1.375,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C1_OB_FVG,BEARISH,2026,NORMALIZED_HIGH_COST,-1.0,-1.35,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,ALL,NORMALIZED_LOW_COST,-89.0,46.54291477272752,,,-46.54291477272752,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,ALL,NORMALIZED_MEDIUM_COST,-89.0,52.724350330627736,,,-52.724350330627736,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,ALL,NORMALIZED_HIGH_COST,-89.0,55.60822400103846,,,-55.60822400103846,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2017,NORMALIZED_LOW_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2017,NORMALIZED_MEDIUM_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2017,NORMALIZED_HIGH_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2018,NORMALIZED_LOW_COST,-8.0,0.920342568229892,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2018,NORMALIZED_MEDIUM_COST,-8.0,3.3303378705783886,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2018,NORMALIZED_HIGH_COST,-8.0,3.359498031496063,,,-3.677083333333333,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2019,NORMALIZED_LOW_COST,-9.0,6.602409638554217,,,-8.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2019,NORMALIZED_MEDIUM_COST,-9.0,9.070422535211268,,,-9.070422535211268,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2019,NORMALIZED_HIGH_COST,-9.0,6.6410338691327055,,,-6.6410338691327055,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2020,NORMALIZED_LOW_COST,-13.0,8.019119769119769,,,-8.019119769119769,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2020,NORMALIZED_MEDIUM_COST,-13.0,8.078062804068995,,,-8.078062804068995,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2020,NORMALIZED_HIGH_COST,-13.0,10.66326530612245,,,-10.66326530612245,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2021,NORMALIZED_LOW_COST,-6.0,3.5952380952380953,,,-3.5952380952380953,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2021,NORMALIZED_MEDIUM_COST,-6.0,3.684931506849315,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2021,NORMALIZED_HIGH_COST,-6.0,6.0,,,-6.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2022,NORMALIZED_LOW_COST,-12.0,4.39387546155514,,,-5.117632367632488,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2022,NORMALIZED_MEDIUM_COST,-12.0,7.033608893966683,,,-7.635202519464691,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2022,NORMALIZED_HIGH_COST,-12.0,12.0,,,-12.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2023,NORMALIZED_LOW_COST,-15.0,7.131197693226871,,,-9.423728813559322,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2023,NORMALIZED_MEDIUM_COST,-15.0,7.719705673258854,,,-9.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2023,NORMALIZED_HIGH_COST,-15.0,5.352450272017129,,,-7.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2024,NORMALIZED_LOW_COST,-8.0,5.6410256410256405,,,-5.6410256410256405,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2024,NORMALIZED_MEDIUM_COST,-8.0,3.238686915171039,,,-3.609756097560976,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2024,NORMALIZED_HIGH_COST,-8.0,0.8045419867011219,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2025,NORMALIZED_LOW_COST,-9.0,1.2397059057778912,,,-3.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2025,NORMALIZED_MEDIUM_COST,-9.0,1.568594131523193,,,-2.334448160535117,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2025,NORMALIZED_HIGH_COST,-9.0,1.787434535568995,,,-3.142273245246414,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2026,NORMALIZED_LOW_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2026,NORMALIZED_MEDIUM_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,ALL,2026,NORMALIZED_HIGH_COST,-5.0,5.0,,,-5.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,ALL,NORMALIZED_LOW_COST,-18.0,7.95364780904532,,,-9.249422456932644,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,ALL,NORMALIZED_MEDIUM_COST,-18.0,5.959675152589048,,,-7.25045529443302,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,ALL,NORMALIZED_HIGH_COST,-18.0,10.916397357773134,,,-13.607476635514018,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2018,NORMALIZED_LOW_COST,-1.0,-1.295774647887324,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2018,NORMALIZED_MEDIUM_COST,-1.0,-1.2907801418439717,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2018,NORMALIZED_HIGH_COST,-1.0,-1.3175853018372703,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2019,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2019,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2019,NORMALIZED_HIGH_COST,-1.0,-1.3734939759036144,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2020,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2020,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2020,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2021,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.3150684931506849,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2021,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_LOW_COST,-10.0,4.825693643373322,,,-5.54945054945067,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_MEDIUM_COST,-10.0,5.033608893966683,,,-5.635202519464691,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2022,NORMALIZED_HIGH_COST,-10.0,10.0,,,-10.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_LOW_COST,-1.0,-1.576271186440678,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_MEDIUM_COST,-1.0,-1.4680851063829787,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2023,NORMALIZED_HIGH_COST,-1.0,-1.3925233644859814,,,0.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2024,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2025,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BULLISH,2026,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_LOW_COST,-71.0,38.58926696368219,,,-38.58926696368219,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_MEDIUM_COST,-71.0,46.764675178038694,,,-46.764675178038694,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_HIGH_COST,-71.0,44.69182664326532,,,-44.69182664326532,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_LOW_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_MEDIUM_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_HIGH_COST,-4.0,4.0,,,-4.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_LOW_COST,-7.0,2.2161172161172162,,,-3.5494505494505493,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_MEDIUM_COST,-7.0,4.62111801242236,,,-4.62111801242236,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_HIGH_COST,-7.0,4.677083333333333,,,-4.677083333333333,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_LOW_COST,-8.0,5.602409638554217,,,-7.0,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_MEDIUM_COST,-8.0,8.070422535211268,,,-8.070422535211268,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_HIGH_COST,-8.0,8.01452784503632,,,-8.01452784503632,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_LOW_COST,-12.0,7.0191197691197695,,,-7.0191197691197695,-100.0
M4_HIGH_COVERAGE,J1,M1_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_MEDIUM_COST,-12.0,7.078062804068996,,,-7.078062804068996,-100.0
