actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,experiment_id,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_multiple,target_reference_points,timeframe
12745.349999999999,12748.0,False,4,BREAKER,12744.8,12746.0,2,FVG-005701|BREAKER-000623,12744.8,12745.9,12743.849999999999,12749.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-12-18 00:00:00,2020-12-21 05:10:00,BEARISH,2020-12-21 05:10:00,2020-12-21 05:11:00,12745.349999999999,D1-20201218-BEARISH,STOP,12748.0,2020-12-21 05:14:00,MLR-TECH-ABL-001,2020-12-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.650000000001,-0.3464052287582553718655217967,0.05,TECHNICAL_ONLY_ABLATION,-7.650000000001,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.650000000001,NORMALIZED_MEDIUM_COST,D1-20201218-BEARISH-M1-C2_FVG_BREAKER-FVG-005701-BREAKER-000623,1.0,2,12748.0,M1_C2_FVG_BREAKER,1.5,12733.8749999999975,M1
12745.349999999999,12752.0,False,63,BREAKER,12744.8,12746.0,4,FVG-005701|BREAKER-000623,12744.8,12745.9,12740.849999999999,12756.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-12-18 00:00:00,2020-12-21 05:10:00,BEARISH,2020-12-21 05:10:00,2020-12-21 05:11:00,12745.349999999999,D1-20201218-BEARISH,STOP,12752.0,2020-12-21 06:13:00,MLR-TECH-ABL-001,2020-12-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.650000000001,-0.3384223918575400293948164102,1.0333333333333334,TECHNICAL_ONLY_ABLATION,-19.650000000001,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.650000000001,NORMALIZED_HIGH_COST,D1-20201218-BEARISH-M1-C2_FVG_BREAKER-FVG-005701-BREAKER-000623,3.0,6,12752.0,M1_C2_FVG_BREAKER,1.5,12715.8749999999975,M1
12802.2,12800.9,False,1,BREAKER,12801.9,12803.4,1.0,FVG-005898|BREAKER-000636,12801.9,12802.5,12802.95,12800.15,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 02:10:00,BULLISH,2021-03-26 02:11:00,2021-03-26 02:12:00,12802.2,D1-20210325-BULLISH,ENTRY_BAR_STOP_ADVERSE,12800.9,2021-03-26 02:12:00,MLR-TECH-ABL-001,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.3,-0.3421052631578947368421052632,0.0,TECHNICAL_ONLY_ABLATION,-3.80,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,3.80,NORMALIZED_LOW_COST,D1-20210325-BULLISH-M1-C2_FVG_BREAKER-FVG-005898-BREAKER-000636,0.50,1,12800.9,M1_C2_FVG_BREAKER,1.5,12807.900,M1
12802.2,12813.15,False,8,BREAKER,12801.9,12803.4,2,FVG-005898|BREAKER-000636,12801.9,12802.5,12803.7,12811.65,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 02:10:00,BULLISH,2021-03-26 02:11:00,2021-03-26 02:12:00,12802.2,D1-20210325-BULLISH,TARGET_1_5R,12813.15,2021-03-26 02:19:00,MLR-TECH-ABL-001,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,10.95,1.5,0.11666666666666667,TECHNICAL_ONLY_ABLATION,5.95,0.8150684931506849315068493151,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.3,NORMALIZED_MEDIUM_COST,D1-20210325-BULLISH-M1-C2_FVG_BREAKER-FVG-005898-BREAKER-000636,1.0,2,12799.9,M1_C2_FVG_BREAKER,1.5,12813.15,M1
12802.2,12795.9,False,94,BREAKER,12801.9,12803.4,4,FVG-005898|BREAKER-000636,12801.9,12802.5,12806.7,12791.4,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 02:10:00,BULLISH,2021-03-26 02:11:00,2021-03-26 02:12:00,12802.2,D1-20210325-BULLISH,STOP,12795.9,2021-03-26 03:45:00,MLR-TECH-ABL-001,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.3,-0.3264248704663212435233160622,1.55,TECHNICAL_ONLY_ABLATION,-19.30,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.3,NORMALIZED_HIGH_COST,D1-20210325-BULLISH-M1-C2_FVG_BREAKER-FVG-005898-BREAKER-000636,3.0,6,12795.9,M1_C2_FVG_BREAKER,1.5,12831.15,M1
13818.95,13821.6,False,2,BREAKER,13818.9,13820.6,1.0,FVG-006111|BREAKER-000670,13818.9,13819.0,13818.20,13822.35,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-06-08 00:00:00,2021-06-09 02:46:00,BEARISH,2021-06-09 02:46:00,2021-06-09 02:47:00,13818.95,D1-20210608-BEARISH,STOP,13821.6,2021-06-09 02:48:00,MLR-TECH-ABL-001,2021-06-10 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.65,-0.5145631067961165048543689320,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-5.15,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,5.15,NORMALIZED_LOW_COST,D1-20210608-BEARISH-M1-C2_FVG_BREAKER-FVG-006111-BREAKER-000670,0.50,1,13821.6,M1_C2_FVG_BREAKER,1.5,13811.225,M1
13818.95,13822.6,False,37,BREAKER,13818.9,13820.6,2,FVG-006111|BREAKER-000670,13818.9,13819.0,13817.45,13824.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-06-08 00:00:00,2021-06-09 02:46:00,BEARISH,2021-06-09 02:46:00,2021-06-09 02:47:00,13818.95,D1-20210608-BEARISH,STOP,13822.6,2021-06-09 03:23:00,MLR-TECH-ABL-001,2021-06-10 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-3.65,-0.4219653179190751445086705202,0.6,TECHNICAL_ONLY_ABLATION,-8.65,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.65,NORMALIZED_MEDIUM_COST,D1-20210608-BEARISH-M1-C2_FVG_BREAKER-FVG-006111-BREAKER-000670,1.0,2,13822.6,M1_C2_FVG_BREAKER,1.5,13805.975,M1
13818.95,13826.6,False,38,BREAKER,13818.9,13820.6,4,FVG-006111|BREAKER-000670,13818.9,13819.0,13814.45,13831.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-06-08 00:00:00,2021-06-09 02:46:00,BEARISH,2021-06-09 02:46:00,2021-06-09 02:47:00,13818.95,D1-20210608-BEARISH,STOP,13826.6,2021-06-09 03:24:00,MLR-TECH-ABL-001,2021-06-10 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-7.65,-0.3704600484261501210653753027,0.6166666666666667,TECHNICAL_ONLY_ABLATION,-20.65,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.65,NORMALIZED_HIGH_COST,D1-20210608-BEARISH-M1-C2_FVG_BREAKER-FVG-006111-BREAKER-000670,3.0,6,13826.6,M1_C2_FVG_BREAKER,1.5,13787.975,M1
15634.65,15622.425,False,18,BREAKER,15632.4,15639.3,1.0,FVG-006318|BREAKER-000699,15632.4,15636.9,15633.90,15623.175,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-08-31 00:00:00,2021-09-01 15:49:00,BEARISH,2021-09-01 15:49:00,2021-09-01 15:50:00,15634.65,D1-20210831-BEARISH,TARGET_1_5R,15622.425,2021-09-01 16:07:00,MLR-TECH-ABL-001,2021-09-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,12.225,1.5,0.2833333333333333,TECHNICAL_ONLY_ABLATION,9.725,1.193251533742331288343558282,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.15,NORMALIZED_LOW_COST,D1-20210831-BEARISH-M1-C2_FVG_BREAKER-FVG-006318-BREAKER-000699,0.50,1,15640.3,M1_C2_FVG_BREAKER,1.5,15622.425,M1
15634.65,15641.3,False,43,BREAKER,15632.4,15639.3,2,FVG-006318|BREAKER-000699,15632.4,15636.9,15633.15,15642.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-08-31 00:00:00,2021-09-01 15:49:00,BEARISH,2021-09-01 15:49:00,2021-09-01 15:50:00,15634.65,D1-20210831-BEARISH,STOP,15641.3,2021-09-01 16:32:00,MLR-TECH-ABL-001,2021-09-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-6.65,-0.5708154506437768240343347639,0.7,TECHNICAL_ONLY_ABLATION,-11.65,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,11.65,NORMALIZED_MEDIUM_COST,D1-20210831-BEARISH-M1-C2_FVG_BREAKER-FVG-006318-BREAKER-000699,1.0,2,15641.3,M1_C2_FVG_BREAKER,1.5,15617.175,M1
15634.65,15645.3,False,43,BREAKER,15632.4,15639.3,4,FVG-006318|BREAKER-000699,15632.4,15636.9,15630.15,15649.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-08-31 00:00:00,2021-09-01 15:49:00,BEARISH,2021-09-01 15:49:00,2021-09-01 15:50:00,15634.65,D1-20210831-BEARISH,STOP,15645.3,2021-09-01 16:32:00,MLR-TECH-ABL-001,2021-09-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-10.65,-0.4503171247357293868921775899,0.7,TECHNICAL_ONLY_ABLATION,-23.65,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,23.65,NORMALIZED_HIGH_COST,D1-20210831-BEARISH-M1-C2_FVG_BREAKER-FVG-006318-BREAKER-000699,3.0,6,15645.3,M1_C2_FVG_BREAKER,1.5,15599.175,M1
15479.3,15473.000,False,6,BREAKER,15478.7,15480.0,1.0,FVG-006433|BREAKER-000704,15478.7,15479.9,15478.55,15473.750,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-09-16 00:00:00,2021-09-17 14:13:00,BEARISH,2021-09-17 14:20:00,2021-09-17 14:21:00,15479.3,D1-20210916-BEARISH,TARGET_1_5R,15473.000,2021-09-17 14:26:00,MLR-TECH-ABL-001,2021-09-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,6.300,1.5,0.08333333333333333,TECHNICAL_ONLY_ABLATION,3.800,0.9047619047619047619047619048,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.20,NORMALIZED_LOW_COST,D1-20210916-BEARISH-M1-C2_FVG_BREAKER-FVG-006433-BREAKER-000704,0.50,1,15481.0,M1_C2_FVG_BREAKER,1.5,15473.000,M1
15479.3,15482.0,False,17,BREAKER,15478.7,15480.0,2,FVG-006433|BREAKER-000704,15478.7,15479.9,15477.8,15483.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-09-16 00:00:00,2021-09-17 14:13:00,BEARISH,2021-09-17 14:20:00,2021-09-17 14:21:00,15479.3,D1-20210916-BEARISH,STOP,15482.0,2021-09-17 14:37:00,MLR-TECH-ABL-001,2021-09-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.7,-0.3506493506493506493506493506,0.26666666666666666,TECHNICAL_ONLY_ABLATION,-7.7,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.7,NORMALIZED_MEDIUM_COST,D1-20210916-BEARISH-M1-C2_FVG_BREAKER-FVG-006433-BREAKER-000704,1.0,2,15482.0,M1_C2_FVG_BREAKER,1.5,15467.75,M1
15479.3,15486.0,False,19,BREAKER,15478.7,15480.0,4,FVG-006433|BREAKER-000704,15478.7,15479.9,15474.8,15490.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-09-16 00:00:00,2021-09-17 14:13:00,BEARISH,2021-09-17 14:20:00,2021-09-17 14:21:00,15479.3,D1-20210916-BEARISH,STOP,15486.0,2021-09-17 14:39:00,MLR-TECH-ABL-001,2021-09-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.7,-0.3401015228426395939086294416,0.3,TECHNICAL_ONLY_ABLATION,-19.70,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.7,NORMALIZED_HIGH_COST,D1-20210916-BEARISH-M1-C2_FVG_BREAKER-FVG-006433-BREAKER-000704,3.0,6,15486.0,M1_C2_FVG_BREAKER,1.5,15449.75,M1
16313.55,16315.1,False,1,BREAKER,16309.1,16314.1,1.0,FVG-006556|BREAKER-000718,16313.3,16313.8,16312.80,16315.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-11-05 00:00:00,2021-11-08 02:45:00,BEARISH,2021-11-08 03:40:00,2021-11-08 03:41:00,16313.55,D1-20211105-BEARISH,ENTRY_BAR_STOP_ADVERSE,16315.1,2021-11-08 03:41:00,MLR-TECH-ABL-001,2021-11-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.55,-0.3827160493827160493827160494,0.0,TECHNICAL_ONLY_ABLATION,-4.05,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.05,NORMALIZED_LOW_COST,D1-20211105-BEARISH-M1-C2_FVG_BREAKER-FVG-006556-BREAKER-000718,0.50,1,16315.1,M1_C2_FVG_BREAKER,1.5,16307.475,M1
16313.55,16316.1,False,1,BREAKER,16309.1,16314.1,2,FVG-006556|BREAKER-000718,16313.3,16313.8,16312.05,16317.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-11-05 00:00:00,2021-11-08 02:45:00,BEARISH,2021-11-08 03:40:00,2021-11-08 03:41:00,16313.55,D1-20211105-BEARISH,ENTRY_BAR_STOP_ADVERSE,16316.1,2021-11-08 03:41:00,MLR-TECH-ABL-001,2021-11-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.55,-0.3377483443708609271523178808,0.0,TECHNICAL_ONLY_ABLATION,-7.55,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.55,NORMALIZED_MEDIUM_COST,D1-20211105-BEARISH-M1-C2_FVG_BREAKER-FVG-006556-BREAKER-000718,1.0,2,16316.1,M1_C2_FVG_BREAKER,1.5,16302.225,M1
16313.55,16320.1,False,1,BREAKER,16309.1,16314.1,4,FVG-006556|BREAKER-000718,16313.3,16313.8,16309.05,16324.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-11-05 00:00:00,2021-11-08 02:45:00,BEARISH,2021-11-08 03:40:00,2021-11-08 03:41:00,16313.55,D1-20211105-BEARISH,ENTRY_BAR_STOP_ADVERSE,16320.1,2021-11-08 03:41:00,MLR-TECH-ABL-001,2021-11-09 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.55,-0.3350383631713554987212276215,0.0,TECHNICAL_ONLY_ABLATION,-19.55,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.55,NORMALIZED_HIGH_COST,D1-20211105-BEARISH-M1-C2_FVG_BREAKER-FVG-006556-BREAKER-000718,3.0,6,16320.1,M1_C2_FVG_BREAKER,1.5,16284.225,M1
16540.6,16542.2,False,1,BREAKER,16538.6,16541.2,1.0,FVG-006749|BREAKER-000743,16540.0,16541.2,16539.85,16542.95,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-12-28 00:00:00,2021-12-29 02:05:00,BEARISH,2021-12-29 02:05:00,2021-12-29 02:06:00,16540.6,D1-20211228-BEARISH,ENTRY_BAR_STOP_ADVERSE,16542.2,2021-12-29 02:06:00,MLR-TECH-ABL-001,2021-12-30 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.6,-0.3902439024390243902439024390,0.0,TECHNICAL_ONLY_ABLATION,-4.10,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.10,NORMALIZED_LOW_COST,D1-20211228-BEARISH-M1-C2_FVG_BREAKER-FVG-006749-BREAKER-000743,0.50,1,16542.2,M1_C2_FVG_BREAKER,1.5,16534.450,M1
16540.6,16543.2,False,2,BREAKER,16538.6,16541.2,2,FVG-006749|BREAKER-000743,16540.0,16541.2,16539.1,16544.7,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-12-28 00:00:00,2021-12-29 02:05:00,BEARISH,2021-12-29 02:05:00,2021-12-29 02:06:00,16540.6,D1-20211228-BEARISH,STOP,16543.2,2021-12-29 02:07:00,MLR-TECH-ABL-001,2021-12-30 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.6,-0.3421052631578947368421052632,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-7.6,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.6,NORMALIZED_MEDIUM_COST,D1-20211228-BEARISH-M1-C2_FVG_BREAKER-FVG-006749-BREAKER-000743,1.0,2,16543.2,M1_C2_FVG_BREAKER,1.5,16529.20,M1
16540.6,16547.2,False,56,BREAKER,16538.6,16541.2,4,FVG-006749|BREAKER-000743,16540.0,16541.2,16536.1,16551.7,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-12-28 00:00:00,2021-12-29 02:05:00,BEARISH,2021-12-29 02:05:00,2021-12-29 02:06:00,16540.6,D1-20211228-BEARISH,STOP,16547.2,2021-12-29 03:01:00,MLR-TECH-ABL-001,2021-12-30 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.6,-0.3367346938775510204081632653,0.9166666666666666,TECHNICAL_ONLY_ABLATION,-19.60,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.6,NORMALIZED_HIGH_COST,D1-20211228-BEARISH-M1-C2_FVG_BREAKER-FVG-006749-BREAKER-000743,3.0,6,16547.2,M1_C2_FVG_BREAKER,1.5,16511.20,M1
15554.9,15553.0,False,2,BREAKER,15554.0,15557.5,1.0,FVG-006926|BREAKER-000766,15554.8,15555.0,15555.65,15552.25,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 08:30:00,BULLISH,2022-01-17 09:00:00,2022-01-17 09:01:00,15554.9,D1-20220114-BULLISH,STOP,15553.0,2022-01-17 09:02:00,MLR-TECH-ABL-001,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-1.9,-0.4318181818181818181818181818,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-4.40,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.40,NORMALIZED_LOW_COST,D1-20220114-BULLISH-M1-C2_FVG_BREAKER-FVG-006926-BREAKER-000766,0.50,1,15553.0,M1_C2_FVG_BREAKER,1.5,15561.500,M1
15554.9,15552.0,False,2,BREAKER,15554.0,15557.5,2,FVG-006926|BREAKER-000766,15554.8,15555.0,15556.4,15550.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 08:30:00,BULLISH,2022-01-17 09:00:00,2022-01-17 09:01:00,15554.9,D1-20220114-BULLISH,STOP,15552.0,2022-01-17 09:02:00,MLR-TECH-ABL-001,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.9,-0.3670886075949367088607594937,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-7.9,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.9,NORMALIZED_MEDIUM_COST,D1-20220114-BULLISH-M1-C2_FVG_BREAKER-FVG-006926-BREAKER-000766,1.0,2,15552.0,M1_C2_FVG_BREAKER,1.5,15566.75,M1
15554.9,15584.75,False,40,BREAKER,15554.0,15557.5,4,FVG-006926|BREAKER-000766,15554.8,15555.0,15559.4,15580.25,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-14 00:00:00,2022-01-17 08:30:00,BULLISH,2022-01-17 09:00:00,2022-01-17 09:01:00,15554.9,D1-20220114-BULLISH,TARGET_1_5R,15584.75,2022-01-17 09:40:00,MLR-TECH-ABL-001,2022-01-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,29.85,1.5,0.65,TECHNICAL_ONLY_ABLATION,16.85,0.8467336683417085427135678392,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.9,NORMALIZED_HIGH_COST,D1-20220114-BULLISH-M1-C2_FVG_BREAKER-FVG-006926-BREAKER-000766,3.0,6,15548.0,M1_C2_FVG_BREAKER,1.5,15584.75,M1
14315.65,14329.225,False,2,BREAKER,14310.1,14322.0,1.0,FVG-007029|BREAKER-000787,14314.9,14316.4,14316.40,14328.475,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 08:21:00,BULLISH,2022-01-25 08:21:00,2022-01-25 08:22:00,14315.65,D1-20220124-BULLISH,TARGET_1_5R,14329.225,2022-01-25 08:23:00,MLR-TECH-ABL-001,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,13.575,1.5,0.016666666666666666,TECHNICAL_ONLY_ABLATION,11.075,1.223756906077348066298342541,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,9.05,NORMALIZED_LOW_COST,D1-20220124-BULLISH-M1-C2_FVG_BREAKER-FVG-007029-BREAKER-000787,0.50,1,14309.1,M1_C2_FVG_BREAKER,1.5,14329.225,M1
14315.65,14334.475,False,2,BREAKER,14310.1,14322.0,2,FVG-007029|BREAKER-000787,14314.9,14316.4,14317.15,14332.975,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 08:21:00,BULLISH,2022-01-25 08:21:00,2022-01-25 08:22:00,14315.65,D1-20220124-BULLISH,TARGET_1_5R,14334.475,2022-01-25 08:23:00,MLR-TECH-ABL-001,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,18.825,1.5,0.016666666666666666,TECHNICAL_ONLY_ABLATION,13.825,1.101593625498007968127490040,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,12.55,NORMALIZED_MEDIUM_COST,D1-20220124-BULLISH-M1-C2_FVG_BREAKER-FVG-007029-BREAKER-000787,1.0,2,14308.1,M1_C2_FVG_BREAKER,1.5,14334.475,M1
